"date","sim_l2","sim_l1","sim_s2","sim_s1","eu_index_l2","eu_index_l1","us_index_l2","us_index_l1","eu_index_s2","eu_index_s1","us_index_s2","us_index_s1"
1994-09-26,102.990330016809,103.826041001317,74.2014851932198,95.5706655064078,105.07097,131.94705,134.31104,135.68446,114.02252,135.69488,79.9989,103.3663
1994-09-27,102.29304093199,103.46801812408,73.3740872163268,94.7549043811501,104.36081,131.51006,135.02188,136.05251,114.81013,136.17166,79.58709,103.10633
1994-09-28,103.236168686543,103.939284305533,72.3952295506184,94.0607350398781,105.32421,132.12669,136.65225,136.88353,113.76895,135.56316,78.63811,102.49813
1994-09-29,102.092158440791,103.356598835205,73.2323989041598,94.6146980853045,104.15828,131.40405,135.10677,136.11945,115.04383,136.3306,79.54046,103.0929
1994-09-30,102.899808027496,103.75775729959,73.3211742353211,94.8180497290511,104.98348,131.93368,135.36814,136.26228,114.14956,135.80914,79.4034,103.01176
1994-10-01,102.971746404648,103.788319136898,73.4472510144995,94.940512579969,105.05809,131.99002,135.26145,136.21976,114.08824,135.78137,79.48285,103.07097
1994-10-02,102.968584696553,103.781280701365,73.6550106878681,95.1218773007252,105.05608,131.9985,135.02227,136.11049,114.11126,135.80407,79.64027,103.18072
1994-10-03,102.943036885384,103.763129824329,73.8759740721965,95.3110535746991,105.03123,131.99286,134.75621,135.98642,114.15986,135.84223,79.81144,103.29843
1994-10-04,99.1103472981612,101.825583258633,75.9531281167114,96.5091634911681,101.12201,129.54652,130.5572,133.87767,118.42761,138.39069,82.31079,104.92262
1994-10-05,97.6949751727582,101.091559835474,75.9678144658897,96.2942515976229,99.67908,128.63202,129.92832,133.56499,120.13782,139.39932,82.72156,105.19128
1994-10-06,97.4129395639616,100.940562573916,76.4666504863176,96.6724311693685,99.39247,128.45676,129.24932,133.22571,120.50571,139.62222,83.16818,105.48213
1994-10-07,98.145747945149,101.31533317162,75.3787368895748,95.8799346202227,100.14132,128.95033,130.81503,134.04199,119.61871,139.11779,82.17307,104.85768
1994-10-08,98.9360108641255,101.716934118407,74.9771180552975,95.6706628373361,100.94881,129.47988,131.64209,134.47512,118.67483,138.57832,81.66657,104.54108
1994-10-09,99.8067675795892,102.157699701823,74.8094414028108,95.6707859477201,101.83845,130.06017,132.23518,134.78747,117.64933,137.98897,81.3118,104.32056
1994-10-10,100.927338549179,102.724136729291,74.5319839897098,95.6156683287109,102.98301,130.80084,133.06655,135.22063,116.34679,137.23446,80.81348,104.00743
1994-10-11,103.788128690624,104.174230612796,72.304368146107,94.1653094816498,105.90326,132.66523,136.98886,137.22327,113.06602,135.30888,78.44324,102.48888
1994-10-12,103.077926576483,103.81143965265,72.2259453129529,93.9923211054725,105.17981,132.22205,136.78803,137.13229,113.85859,135.79224,78.57111,102.57881
1994-10-13,104.178183825194,104.359072656574,71.5433350644198,93.570008960795,106.30372,132.93829,138.14865,137.82418,112.66068,135.08698,77.80215,102.08348
1994-10-14,102.101317715622,103.311713842571,70.2523703136161,92.1357819287394,104.18571,131.62385,138.91475,138.21626,114.92395,136.45291,77.38373,101.81556
1994-10-15,101.312603594165,102.906119121768,69.9252158692695,91.7334883197585,103.3821,131.12602,139.0023,138.26977,115.83051,137.00024,77.34828,101.79881
1994-10-16,100.72441211443,102.6012912201,69.7653351156571,91.507381877047,102.78309,130.7559,138.95912,138.25825,116.5224,137.4186,77.38564,101.82996
1994-10-17,99.951078618516,102.200900640362,69.6321572444426,91.2761789621572,101.99514,130.26446,138.79372,138.18606,117.4362,137.96666,77.49139,101.9062
1994-10-18,98.8206855333384,101.616310485203,69.8372342374432,91.2856872397839,100.84281,129.53835,138.00897,137.80535,118.78309,138.7671,77.94266,102.2095
1994-10-19,99.9713333426748,102.201722296943,69.0804103535602,90.805998847282,102.01817,130.30285,139.5538,138.58652,117.41795,137.97895,77.08242,101.65204
1994-10-20,98.6757390561912,101.533933629711,70.1687065912296,91.5664290537831,100.69723,129.46884,137.50033,137.57686,118.95772,138.89276,78.22875,102.41444
1994-10-21,97.0498813985394,100.690747037713,70.4925725531802,91.5990990480486,99.03923,128.41254,136.32991,137.00118,120.93588,140.05678,78.90748,102.86529
1994-10-22,96.3714518715683,100.333086933317,71.0354437436415,91.9653023565021,98.34804,127.97389,135.32602,136.50657,121.80092,140.56696,79.50161,103.25914
1994-10-23,95.8764659646243,100.070046029162,71.5868006461165,92.3652073058976,97.84404,127.65546,134.40863,136.05365,122.44672,140.94894,80.05379,103.62436
1994-10-24,95.5768229449254,99.9083236674918,71.8838952569042,92.5753688613473,97.53938,127.46616,133.91099,135.8116,122.85017,141.19051,80.36393,103.83179
1994-10-25,95.4068150957317,99.8144339313346,71.5121803244111,92.2315924665151,97.36701,127.36298,134.30821,136.02274,123.08989,141.3377,80.13908,103.69317
1994-10-26,95.8477980502312,100.039435843817,71.1891825993219,92.0275788158631,97.81818,127.66741,134.93371,136.34959,122.54093,141.03182,79.78011,103.46787
1994-10-27,97.1849183418633,100.73113180251,70.2033178768703,91.3946575982486,99.18392,128.56779,136.81904,137.31208,120.8483,140.06683,78.67793,102.75991
1994-10-28,102.220033014783,103.333754524081,68.4117484602027,90.63159716772,104.32375,131.90847,141.48021,139.66105,114.60322,136.45692,76.00936,101.02393
1994-10-29,101.998896789949,103.216839960776,68.5090058380953,90.687571764496,104.09927,131.77677,141.2595,139.56226,114.87236,136.62671,76.14125,101.11816
1994-10-30,101.728137621721,103.075396589908,68.636706582647,90.7631067149941,103.82414,131.61379,140.97492,139.43183,115.20174,136.83313,76.30796,101.23545
1994-10-31,101.37924470823,102.894546395032,68.8121797334127,90.8689902030714,103.46926,131.40054,140.59019,139.25198,115.62316,137.09451,76.53012,101.38961
1994-11-01,98.7622782114745,101.560780624904,69.6571848064738,91.2247872688416,100.79954,129.7153,138.2319,138.09418,118.62603,138.88416,77.82593,102.25459
1994-11-02,97.3248724363325,100.815243837268,70.0213373907356,91.3238791126014,99.33365,128.78186,137.08876,137.53305,120.3715,139.91535,78.48229,102.69233
1994-11-03,100.592724704254,102.49932869211,70.5721649532159,92.3157631614727,102.6701,130.95435,137.90437,137.95208,116.34729,137.58604,78.02845,102.40203
1994-11-04,99.2899995990317,101.830858922274,72.7039184842975,93.9788042578357,101.34166,130.11691,134.56424,136.29128,117.87246,138.49707,79.92994,103.65629
1994-11-05,99.0291763117493,101.691731414322,72.558465489586,93.8150754444017,101.07662,129.95649,134.64002,136.33938,118.20247,138.70024,79.89847,103.6425
1994-11-06,98.8475811270256,101.593197683515,72.3983673915432,93.6511911186635,100.89244,129.84779,134.77003,136.41493,118.43976,138.84877,79.83484,103.60785
1994-11-07,98.8303402272015,101.579166074561,72.225777130686,93.5024584106434,100.87601,129.84688,134.99087,136.53648,118.48106,138.8823,79.71764,103.53846
1994-11-08,99.2321655518401,101.781545105064,71.1810033801223,92.6674522115562,101.28732,130.12136,136.49417,137.3062,118.01954,138.62119,78.84161,102.97595
1994-11-09,101.667378772589,103.021637499641,72.1932699828927,93.9267681458995,103.77414,131.72852,136.33254,137.23587,115.14077,136.93994,78.95103,103.05486
1994-11-10,101.692301413065,103.029163146033,72.7074599339614,94.3794998778355,103.80078,131.75535,135.71349,136.9347,115.13279,136.94444,79.3242,103.30545
1994-11-11,99.9234356897003,102.12648359654,73.0443396950847,94.3999302091533,101.99644,130.6201,134.5159,136.3409,117.1537,138.15561,80.03852,103.77765
1994-11-12,100.773499979916,102.553988002148,72.9788583320145,94.4797178138811,102.86532,131.1863,134.99036,136.59169,116.1759,137.58844,79.77105,103.61134
1994-11-13,102.812788764762,103.58426420745,72.7686392241447,94.6193025439281,104.94813,132.5243,136.16621,137.19696,113.84233,136.21593,79.09035,103.17636
1994-11-14,103.686507807409,104.01737583291,72.7096898484195,94.7045719476334,105.84121,133.09816,136.64007,137.44701,112.89319,135.65733,78.83191,103.01553
1994-11-15,103.117017515023,103.725955410666,73.0105952580472,94.8819025520944,105.26111,132.74351,136.02995,137.1517,113.53276,136.05085,79.20115,103.26468
1994-11-16,104.200343996152,104.263222623665,73.1384662529821,95.1610073072283,106.36818,133.45163,136.36174,137.33038,112.35803,135.35627,79.02508,103.15772
1994-11-17,102.921939629852,103.617334608838,73.6823391438964,95.4408466592329,105.06441,132.64385,135.14207,136.72761,113.75486,136.20687,79.74843,103.63763
1994-11-18,102.717068480191,103.509733407771,74.6433226131977,96.2422737950507,104.85649,132.52261,133.89912,136.11004,114.00135,136.36367,80.4982,104.13252
1994-11-19,102.476250865295,103.383280189932,75.1463503276622,96.6400461809205,104.61187,132.37801,133.21081,135.77135,114.28867,136.54477,80.92886,104.41882
1994-11-20,102.190035037763,103.233616520508,75.492685875238,96.894912521579,104.3209,132.20386,132.69455,135.51938,114.62793,136.75669,81.25954,104.63992
1994-11-21,101.847803996456,103.055496674093,75.9628624125418,97.2460922726363,103.97274,131.99322,132.01294,135.18252,115.03185,137.00691,81.69423,104.92766
1994-11-22,97.6134947273427,100.906881945864,78.4929317576659,98.7344286363724,99.65129,129.26009,127.25283,132.75639,119.83122,139.87427,84.65568,106.8373
1994-11-23,97.7386977690554,100.966262459216,78.6588696873347,98.8976036205441,99.78026,129.35335,127.14599,132.71257,119.69833,139.8061,84.74733,106.90392
1994-11-24,98.5088364497464,101.357533571823,78.375478327589,98.7925504531386,100.56764,129.87336,127.80106,133.06635,118.77407,139.27566,84.33092,106.65007
1994-11-25,99.2818567659928,101.74873733441,78.0937266869495,98.6876139580441,101.35798,130.39336,128.45763,133.42014,117.86099,138.74967,83.91794,106.39774
1994-11-26,99.7964920686132,102.006423603617,77.9777602686523,98.6779051368556,101.88455,130.74186,128.8239,133.62238,117.26983,138.41106,83.69905,106.26777
1994-11-27,100.246683596251,102.230660880121,77.9097884563188,98.6975205733716,102.34534,131.04735,129.11,133.7828,116.76085,138.12009,83.53356,106.17148
1994-11-28,100.508664667615,102.358955090106,77.6924296715731,98.5599131607703,102.61399,131.22927,129.47966,133.98571,116.4763,137.96121,83.31304,106.03959
1994-11-29,100.526572081787,102.364356261065,77.2080766746439,98.1566999294442,102.63346,131.25302,130.0444,134.28908,116.48126,137.97501,82.96753,105.82776
1994-11-30,100.844892840774,102.522701984199,78.1195925040033,98.9845811598312,102.95964,131.47337,129.18072,133.85456,116.13933,137.78384,83.53683,106.19905
1994-12-01,98.7805316202112,101.468427472698,79.818244636696,100.085161591555,100.85318,130.13868,126.44276,132.44712,118.53618,139.2153,85.32366,107.34281
1994-12-02,101.590318559725,102.90583794082,78.6167574977375,99.5585439768211,103.72309,132.00028,128.91316,133.75181,115.18249,137.25555,83.67254,106.31218
1994-12-03,101.493442050779,102.851656617372,78.5550277208336,99.4936358779085,103.62538,131.94824,128.9561,133.78501,115.31337,137.34304,83.66234,106.31359
1994-12-04,101.344148865785,102.770904238018,78.5192397436558,99.442056479099,103.47415,131.86211,128.94844,133.79198,115.50406,137.46612,83.68498,106.33587
1994-12-05,101.105732347523,102.64480653334,78.5020060754089,99.3915094050202,103.23192,131.71791,128.88239,133.76861,115.79687,137.64991,83.74544,106.38215
1994-12-06,100.649129766783,102.407587587139,78.4594717355446,99.2836973094267,102.76691,131.43155,128.74956,133.70998,116.34112,137.9831,83.84784,106.45457
1994-12-07,99.7703119103149,101.954808414297,79.1276741680634,99.7058608598128,101.87079,130.86858,127.66137,133.15708,117.37685,138.60685,84.57677,106.92619
1994-12-08,97.819425310109,100.953067540524,81.4405996861381,101.327317721346,99.88001,129.59982,124.36702,131.45008,119.69096,139.98271,86.77589,108.3244
1994-12-09,98.3455857940791,101.219292769878,80.8552456029958,100.935739519501,100.41841,129.95901,125.20174,131.90206,119.06779,139.62793,86.2115,107.98026
1994-12-10,98.6425055569645,101.367048231447,80.4696649315412,100.668765358165,100.72275,130.16587,125.74198,132.19753,118.72952,139.4392,85.85771,107.76681
1994-12-11,98.8451073456051,101.466161155629,80.1495431491385,100.439365938241,100.93079,130.31027,126.17791,132.4376,118.50713,139.31826,85.57827,107.59953
1994-12-12,99.1429350223548,101.613855966314,79.9058189463833,100.289235546497,101.23607,130.51736,126.57662,132.65785,118.17144,139.13061,85.32624,107.44922
1994-12-13,99.6858414818101,101.886299180959,79.7870809768559,100.284269602335,101.79161,130.88567,126.94795,132.86326,117.54552,138.77196,85.09375,107.3108
1994-12-14,101.365590416737,102.739693151723,77.9117330702257,98.997979287476,103.50802,131.99921,129.67051,134.29891,115.58325,137.62325,83.28477,106.17818
1994-12-15,101.775733928629,102.941812196668,77.9064260798348,99.0630863907227,103.92803,132.27709,129.86767,134.41234,115.13587,137.36637,83.17654,106.11736
1994-12-16,103.235628213039,103.674417806004,76.7024011040129,98.2824078243266,105.42,133.23653,131.84151,135.44463,113.50193,136.40097,81.92787,105.32858
1994-12-17,103.29511947553,103.698950889132,76.8153364228517,98.3912578179585,105.48197,133.28573,131.75384,135.41052,113.45659,136.38298,81.9993,105.3822
1994-12-18,103.287833061697,103.690015769983,76.9883329827048,98.5407886002912,105.47575,133.2918,131.56945,135.32669,113.48468,136.40911,82.13102,105.47455
1994-12-19,103.169528472547,103.625341789474,77.2072606662593,98.7117571700615,105.35616,133.22631,131.28603,135.19172,113.63472,136.50853,82.3246,105.60647
1994-12-20,102.63993377496,103.353515050033,77.4470002045576,98.8344369490875,104.81656,132.89505,130.80532,134.95528,114.23726,136.87961,82.64339,105.81879
1994-12-21,103.625363361328,103.843689940631,76.5679733441148,98.2477134367661,105.8241,133.5436,132.23347,135.70515,113.15798,136.2421,81.76254,105.26437
1994-12-22,105.057942083878,104.552017811645,77.0884623279343,98.9210012130318,107.2883,134.47601,132.25811,135.72959,111.6058,135.31538,81.76627,105.27514
1994-12-23,104.896860240153,104.464967206278,76.9789848871839,98.8045407019034,107.12504,134.38183,132.33079,135.77778,111.79009,135.43429,81.73811,105.26467
1994-12-24,105.025468699562,104.522179832324,76.8217735509891,98.6927070875932,107.25762,134.47321,132.58012,135.91659,111.66636,135.36659,81.60081,105.18391
1994-12-25,105.446411010023,104.72462235028,76.5651962077135,98.5413662610613,107.68875,134.75183,133.06711,136.17711,111.23216,135.11083,81.31762,105.00905
1994-12-26,105.875578466955,104.930876414747,76.2620544911929,98.3506430653593,108.12829,135.03547,133.61376,136.46775,110.79347,134.85201,81,104.81161
1994-12-27,105.995946110297,104.984163455025,76.1566065039949,98.2812674756589,108.25247,135.12187,133.80424,136.57652,110.68282,134.79252,80.90239,104.7565
1994-12-28,104.884406688448,104.426982957296,76.5799066623035,98.4762741924368,107.11852,134.42405,132.85462,136.10315,111.86067,135.51859,81.49354,105.14709
1994-12-29,102.144127004465,103.054575266915,75.4512281880224,97.0818459823248,104.32111,132.67849,133.01951,136.19887,114.79899,137.3072,81.40989,105.10103
1994-12-30,101.055383986934,102.50029680667,76.0069303614811,97.3891359138715,103.21037,131.98359,131.90717,135.63964,116.04638,138.064,82.1052,105.55697
1994-12-31,100.973456684382,102.454356235126,76.1475958699832,97.4993282061781,103.12789,131.94189,131.7245,135.55592,116.16482,138.14495,82.23408,105.64696
1995-01-01,100.991508096537,102.458699480186,76.2466900055465,97.589879923031,103.14752,131.96493,131.63341,135.51924,116.16652,138.1559,82.30616,105.70041
1995-01-02,101.093683158886,102.505359061526,76.2898701286231,97.6461226290923,103.25307,132.04253,131.64308,135.53441,116.07013,138.10814,82.31534,105.71345
1995-01-03,101.267270410775,102.588051899167,76.2695294421457,97.6596363257402,103.43156,132.16665,131.76036,135.6069,115.89136,138.01119,82.26189,105.6878
1995-01-04,102.531974148273,103.221449539501,75.973484063495,97.6126282623293,104.72449,133.00264,132.66598,136.08619,114.4618,137.16929,81.71856,105.34831
1995-01-05,101.587097231363,102.738914336939,75.833981885467,97.3456059730874,103.76062,132.40034,132.43636,135.9801,115.53467,137.82121,81.8786,105.45972
1995-01-06,102.631402871547,103.259242756297,76.0798179849507,97.7249371428189,104.82847,133.09145,132.61816,136.08473,114.36454,137.13244,81.7839,105.40671
1995-01-07,102.599512449966,103.237843900884,76.0461480908889,97.6939402048084,104.79711,133.08143,132.66062,136.11783,114.41993,137.17483,81.77544,105.40922
1995-01-08,102.446037019693,103.155298699941,76.0451592175795,97.6716539323131,104.64156,132.99266,132.61268,136.10455,114.6112,137.29876,81.82272,105.44767
1995-01-09,102.206754147263,103.029477854125,75.930047044153,97.5379678862739,104.39836,132.84818,132.66035,136.14032,114.89919,137.4806,81.81103,105.44811
1995-01-10,100.92666479926,102.37751229965,75.0608135420487,96.5924233229687,103.09203,132.02707,133.13798,136.39657,116.35697,138.36213,81.53365,105.27721
1995-01-11,100.942159349646,102.380064936757,75.102998060994,96.6339607889416,103.10905,132.04786,133.11176,136.39433,116.35951,138.37296,81.56702,105.3066
1995-01-12,100.346512678552,102.071842648212,74.9174815708226,96.3823773951724,102.50181,131.66879,133.08534,136.39209,117.06532,138.80182,81.60081,105.33634
1995-01-13,102.476693306795,103.149497216576,73.6120434242174,95.6068586644096,104.67893,133.07682,135.58447,137.68394,114.59709,137.34778,80.08396,104.3652
1995-01-14,102.768226834855,103.291204977829,73.0353354434377,95.1558866010811,104.97794,133.27673,136.43963,138.12949,114.29041,137.17312,79.5955,104.05475
1995-01-15,102.951931982352,103.378386547659,72.6118636946633,94.8193551337069,105.16681,133.40649,137.0664,138.45815,114.10557,137.07131,79.2466,103.83448
1995-01-16,103.247731216756,103.52139301573,72.3533409156643,94.6425182967847,105.47019,133.60877,137.54025,138.70889,113.79697,136.89507,78.98941,103.67377
1995-01-17,104.090068940719,103.936538550067,72.3619686682897,94.7810417860314,106.33188,134.16444,137.91903,138.91174,112.88634,136.35643,78.78961,103.55073
1995-01-18,103.861422833769,103.816907403058,72.4634862661614,94.8377861300987,106.09954,134.02789,137.7049,138.81458,113.15388,136.52716,78.92702,103.64821
1995-01-19,102.525414746296,103.143138614039,73.3020809719507,95.3689419551985,104.73597,133.17652,136.06702,138.00043,114.6269,137.42484,79.88166,104.28276
1995-01-20,98.8682842665086,101.296074885191,73.0293262703382,94.5676331922929,101.0012,130.81185,134.78386,137.36091,118.73222,139.89484,80.65101,104.79261
1995-01-21,98.9279091401288,101.321278993677,72.9485301616589,94.5101799701483,101.06328,130.86168,134.92707,137.44502,118.68079,139.87378,80.5821,104.75555
1995-01-22,99.019414447859,101.36282158334,72.7771102847769,94.3794925277371,101.15793,130.93254,135.19685,137.59357,118.59104,139.83011,80.43771,104.6694
1995-01-23,99.195011456734,101.447198834855,72.7344584080945,94.3732530346094,101.33849,131.05899,135.3465,137.68107,118.40062,139.72704,80.36585,104.63049
1995-01-24,99.6873205567285,101.692636254602,72.9212589947469,94.6153960528651,101.84261,131.39458,135.35494,137.69667,117.8321,139.40076,80.37795,104.64618
1995-01-25,101.064653378367,102.387736761778,72.6997531016012,94.6439372061789,103.2509,132.31275,136.26398,138.17039,116.22146,138.4573,79.85475,104.31342
1995-01-26,101.057180184629,102.37890272016,72.3111150481878,94.3084035809798,103.24446,132.31839,136.76471,138.43576,116.25,138.4835,79.57845,104.14086
1995-01-27,101.733135049009,102.715904100863,71.614857322816,93.8111011200888,103.93624,132.77172,137.96594,139.0555,115.49183,138.04136,78.89659,103.70279
1995-01-28,101.525077891864,102.605979592097,71.7766309786915,93.9233233990479,103.72488,132.64724,137.68281,138.92466,115.75015,138.20563,79.07623,103.8289
1995-01-29,101.095632589494,102.384306473843,72.1009315309292,94.1430340923348,103.28733,132.37852,137.09272,138.63878,116.26362,138.52266,79.43281,104.07106
1995-01-30,100.876987419247,102.26948710799,72.2600268398338,94.2507613499207,103.06514,132.24765,136.8118,138.50872,116.54095,138.69888,79.61382,104.19785
1995-01-31,102.26334286766,102.966657617655,71.8918329860481,94.1493555107764,104.48276,133.16902,137.91804,139.08086,114.96389,137.77183,78.98809,103.79674
1995-02-01,103.137413830866,103.399491506196,72.2315165299575,94.582298922588,105.37701,133.74903,137.89181,139.07868,114.00006,137.20374,79.01906,103.82456
1995-02-02,103.885020334073,103.768946782358,71.4142384279854,93.9861408737582,106.14207,134.24469,139.28546,139.79394,113.19259,136.72719,78.23855,103.3203
1995-02-03,107.749471332869,105.692857658341,70.0806052237674,93.4017547608013,110.09171,136.75242,142.74205,141.54096,108.99802,134.20306,76.31362,102.0577
1995-02-04,108.469935982374,106.039755978829,69.8383533273941,93.2931473643909,110.82911,137.22066,143.40729,141.88336,108.28708,133.77445,75.97598,101.84023
1995-02-05,109.041443391619,106.31297304408,69.6325250257795,93.1944071116257,111.41433,137.59326,143.95981,142.1693,107.73475,133.44233,75.70126,101.6644
1995-02-06,109.417216739485,106.490303903702,69.6036664641401,93.2248617049908,111.79957,137.84151,144.18478,142.29312,107.38212,133.23299,75.60127,101.60559
1995-02-07,109.64437697122,106.595203961019,69.8475585111328,93.4776439144683,112.03297,137.99581,143.96828,142.19893,107.1782,133.11557,75.73291,101.70232
1995-02-08,109.218116532871,106.382278490327,69.5730774237457,93.1749090495438,111.59872,137.73877,144.17929,142.31576,107.61351,133.39493,75.63998,101.64819
1995-02-09,108.603354899224,106.076824951489,69.8395311143999,93.3280230626245,110.97185,137.36226,143.55984,142.0227,108.23753,133.79069,75.98302,101.88696
1995-02-10,108.446325301882,105.995242428666,69.2609846205861,92.7931326421387,110.81268,137.27404,144.3061,142.40446,108.41302,133.90819,75.60591,101.64242
1995-02-11,108.28211606937,105.909543412124,69.1785424110789,92.6988454007594,110.64617,137.18121,144.36808,142.4477,108.59624,134.0304,75.59156,101.64104
1995-02-12,108.110052193844,105.81995214723,69.1837435311734,92.6817092524169,110.47163,137.08336,144.30461,142.42905,108.78794,134.15778,75.64292,101.68384
1995-02-13,107.909073986548,105.716130805882,69.0894699868291,92.5715683790066,110.26754,136.96705,144.3668,142.47251,109.00937,134.30341,75.62869,101.68264
1995-02-14,107.638198206844,105.578205528437,68.6409594174713,92.1350578198293,109.99202,136.80624,144.89208,142.74413,109.30217,134.49289,75.37096,101.51749
1995-02-15,107.82540159548,105.66564936446,67.8757615367573,91.4802085146777,110.18459,136.93632,146.0771,143.34056,109.13129,134.39687,74.77195,101.12235
1995-02-16,106.210118426977,104.866817643334,67.1079232339452,90.5640605656195,108.53524,135.92164,146.47125,143.54672,110.78339,135.42323,74.58809,101.00628
1995-02-17,104.107335933397,103.822526942854,67.8163941456815,90.905296729914,106.38768,134.58699,144.48587,142.58659,112.99355,136.78309,75.61595,101.71045
1995-02-18,104.046683300309,103.786877907287,67.8350005985843,90.9157932930852,106.32693,134.55855,144.45157,142.58232,113.07884,136.84382,75.65199,101.74295
1995-02-19,104.033022238893,103.774652670383,67.8111389496694,90.8951726297965,106.3142,134.56048,144.49931,142.61853,113.11328,136.87381,75.64508,101.74656
1995-02-20,104.008959567049,103.757340071122,67.7218431397826,90.8146012928165,106.29084,134.55575,144.63534,142.69832,113.15915,136.91075,75.59194,101.71909
1995-02-21,103.958526008126,103.726924883751,67.557700635855,90.6632648287529,106.24053,134.53397,144.86641,142.82508,113.23387,136.96518,75.48945,101.65848
1995-02-22,103.885010306556,103.686383369696,66.5720748196431,89.774063327797,106.16663,134.49724,146.26879,143.52901,113.33367,137.03473,74.77571,101.18612
1995-02-23,104.942173307751,104.207158886616,66.1720793904008,89.5691076081489,107.24824,135.19234,147.36772,144.08087,112.19778,136.35718,74.23112,100.82584
1995-02-24,106.305004467226,104.876026142582,66.1317087327263,89.728607906808,108.64226,136.08111,148.08055,144.44201,110.75787,135.4914,73.88927,100.60179
1995-02-25,105.604557471231,104.52444116339,66.34527940683,89.8257563799923,107.92767,135.64393,147.45545,144.14984,111.50671,135.95872,74.2185,100.834
1995-02-26,104.006874676236,103.727510904449,66.7987169023635,90.01107928704,106.29609,134.62913,146.05476,143.47786,113.21247,137.00815,74.94043,101.33252
1995-02-27,103.29794821625,103.368320877693,67.0227191298511,90.1126671936026,105.57279,134.1818,145.41581,143.17687,114.00511,137.49762,75.28632,101.57469
1995-02-28,105.477938443479,104.453951464593,66.2530976592957,89.7428467002153,107.80201,135.61003,147.56463,144.24778,111.62119,136.07087,74.19102,100.8443
1995-03-01,104.251816941535,103.840292772079,66.601457858469,89.8859648191177,106.55012,134.83283,146.49078,143.73499,112.93683,136.882,74.7468,101.2297
1995-03-02,103.578820574882,103.49882510829,66.6265717722708,89.8142603977197,105.86352,134.40847,146.15763,143.58432,113.68471,137.34442,74.93469,101.36517
1995-03-03,100.322276997177,101.863708670139,65.485087185426,88.3196084658956,102.53637,132.30636,146.31525,143.67449,117.27601,139.52299,74.87178,101.33085
1995-03-04,98.997664352524,101.184036923902,65.0067318022599,87.6972047758626,101.18371,131.44354,146.40288,143.73026,118.84298,140.46446,74.84483,101.32085
1995-03-05,98.0170374178748,100.676108896193,64.6794701431713,87.2602392675146,100.1826,130.80305,146.42984,143.75625,120.03927,141.18082,74.84895,101.33187
1995-03-06,97.3688881101677,100.337047003618,64.5060451561284,87.0103847456925,99.52129,130.38105,146.38824,143.74862,120.85288,141.66871,74.8882,101.36669
1995-03-07,96.924294444353,100.104015193155,65.7936756011935,88.1052553132383,99.06802,130.09386,144.24858,142.71084,121.42526,142.01371,75.9996,102.12711
1995-03-08,95.2513298325252,99.2331759400286,64.8345174770392,86.9976401032472,97.3592,128.98162,144.84484,143.01841,123.54018,143.26004,75.70331,101.93631
1995-03-09,96.2852920281973,99.7641882419405,65.2023948037073,87.4860166159327,98.41717,129.69207,144.83906,143.02823,122.21814,142.50312,75.7244,101.95877
1995-03-10,101.705610415887,102.565786563752,64.412634667465,87.6030705821633,103.95864,133.35296,148.68677,144.94067,115.35474,138.51141,73.72873,100.62348
1995-03-11,101.633093792311,102.523966005988,64.3407115426575,87.5300712386166,103.88572,133.31614,148.78289,145.00032,115.45711,138.58218,73.69857,100.61103
1995-03-12,101.529399893411,102.466372411947,64.2941296674363,87.4755501513774,103.78093,133.2589,148.82483,145.03356,115.5951,138.67433,73.6953,100.61693
1995-03-13,101.460389293344,102.426307014197,64.2210554880567,87.4019778634771,103.71159,133.22434,148.92492,145.09526,115.69395,138.74296,73.66347,100.60341
1995-03-14,103.389730920845,103.393408242842,63.7267032744426,87.2328799129822,105.68494,134.50173,150.64484,145.94598,113.51101,137.44336,72.82926,100.04194
1995-03-15,100.061102075914,101.721036301943,63.112332770364,86.2059648913928,102.28364,132.34739,150.00593,145.6497,117.18246,139.67535,73.15596,100.27463
1995-03-16,101.275328256313,102.332580418519,62.1519207222415,85.5084925990276,103.52602,133.16101,152.15571,146.70638,115.77816,138.84776,72.12379,99.57544
1995-03-17,102.842580397471,103.115953275073,62.6138669372021,86.1544283079315,105.1293,134.202,152.20476,146.74308,114.00355,137.79292,72.11787,99.57946
1995-03-18,103.320810294223,103.349485791002,62.7136888401161,86.3151055468735,105.61938,134.52478,152.29928,146.80171,113.49231,137.49313,72.0904,99.56862
1995-03-19,103.670302896659,103.518402566861,62.7422630837474,86.3924184903701,105.97787,134.76304,152.44544,146.88522,113.12746,137.28127,72.03851,99.5409
1995-03-20,104.142447162357,103.747895138454,62.8451420661914,86.5547721009637,106.46175,135.08064,152.53088,146.93955,112.63092,136.98912,72.01564,99.53328
1995-03-21,104.826168347642,104.081797480155,63.486147500022,87.2403027577496,107.16193,135.53484,151.85146,146.62541,111.90951,136.5595,72.35368,99.77502
1995-03-22,104.672844628435,104.000315586178,63.2332304647732,86.9899477343736,107.00643,135.44646,152.20265,146.80806,112.09223,136.68002,72.20372,99.67978
1995-03-23,103.940033663568,103.629725164061,62.9291561974478,86.6118297028864,106.25852,134.98307,152.35638,146.89539,112.89494,137.1784,72.14835,99.64977
1995-03-24,106.718047625325,105.008187715313,61.8633960880151,86.0224163054887,109.09973,136.79712,155.44233,148.39629,109.89174,135.36237,70.70283,98.65974
